סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס,
17,8706,אשדוד,70,18,8,0,446,274,4,270,4,25,1,0,0,0,2,0,0,0,0,0,0,0,0,11,79,0,0,0,1,0,24,0,0,0,0,0,0,123,
17,8711,אשדוד,70,23,75,0,500,253,0,253,18,6,0,0,0,0,6,0,0,0,0,0,0,0,0,26,96,0,0,0,1,0,69,1,0,0,0,1,0,29,
17,8725,אשדוד,70,38,84,0,736,222,0,222,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,40,92,0,0,0,2,0,50,0,0,0,0,0,0,24,
17,8727,אשדוד,70,40,21,0,512,208,1,207,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,50,87,0,0,0,1,0,40,0,0,0,0,0,0,21,
17,8731,אשדוד,70,44,79,0,651,564,1,563,0,443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,112,
17,8734,אשדוד,70,47,4,0,591,344,4,340,3,83,0,0,0,0,4,0,0,0,0,0,0,1,0,32,116,0,0,0,3,0,31,0,0,1,0,0,0,66,
17,8735,אשדוד,70,48,18,0,485,282,1,281,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,25,71,0,1,0,0,0,21,0,0,0,0,0,1,56,
17,8758,אשדוד,70,67,17,0,550,330,2,328,4,6,0,0,0,0,10,0,0,0,0,0,0,1,0,54,162,0,0,0,2,0,39,0,0,0,0,0,0,50,
17,8761,אשדוד,70,70,24,0,578,324,1,323,3,27,0,0,0,0,4,0,0,0,0,0,0,0,0,50,128,0,0,0,3,0,33,1,0,0,0,0,0,74,
17,8767,אשדוד,70,76,17,0,682,398,2,396,11,27,0,0,0,0,25,0,0,0,0,0,0,0,1,33,174,0,0,0,0,0,47,0,0,0,0,0,0,78,
17,8774,אשדוד,70,85,15,0,606,335,4,331,14,3,0,0,0,0,11,0,0,0,0,0,0,0,0,38,179,0,0,0,1,0,48,0,0,0,1,0,0,36,
17,8777,אשדוד,70,88,16,0,621,319,3,316,7,2,1,0,0,0,9,0,0,0,0,0,0,0,0,68,130,0,0,0,0,0,72,1,0,0,0,0,0,26,
17,8779,אשדוד,70,89.2,47,0,609,378,1,377,20,2,0,1,0,0,10,0,0,0,0,0,0,0,0,25,144,0,0,0,0,0,113,0,0,0,0,0,0,62,
17,8801,אשדוד,70,111,15,0,663,370,3,367,5,6,0,0,0,0,11,0,0,0,0,0,0,0,0,39,183,0,0,0,0,0,68,0,0,0,0,0,0,55,
17,8804,אשדוד,70,114,63,0,456,297,0,297,5,5,0,0,0,0,17,0,0,0,0,0,0,0,0,30,142,0,0,0,0,0,66,0,0,0,0,0,0,32,
17,8811,אשדוד,70,121,52,0,597,458,0,458,8,2,0,1,0,0,20,0,0,0,0,0,0,0,0,18,220,2,0,0,2,0,126,0,0,0,0,0,0,59,
17,8832,אשדוד,70,140,53,0,613,374,1,373,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,174,83,0,0,0,0,0,91,0,0,1,0,0,0,15,
17,8844,אשדוד,70,152,91,0,629,411,1,410,4,10,0,0,0,0,14,0,0,0,0,0,0,0,0,105,151,0,0,0,2,0,76,0,0,0,0,0,0,48,
17,8846,אשדוד,70,154,30,0,585,404,3,401,11,2,0,0,0,0,16,0,0,0,0,0,0,0,0,108,155,0,0,0,0,0,72,0,0,0,0,0,0,37,
17,8853,אשדוד,70,161,51,0,688,452,2,450,7,1,0,0,0,0,5,0,0,0,0,0,0,0,0,185,138,0,0,0,0,0,80,2,0,0,0,0,0,32,
17,8860,אשדוד,70,168,57,0,604,402,1,401,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,110,172,0,0,0,2,0,68,0,0,0,0,0,0,29,
17,8862,אשדוד,70,170,38,0,499,346,2,344,18,4,0,0,0,0,8,0,0,0,0,0,0,0,0,20,153,0,0,0,2,0,113,0,0,0,0,0,0,26,
17,8873,אשדוד,70,182,68,0,687,624,1,623,0,463,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,150,
17,8890,אשדוד,70,201,52,0,658,462,1,461,15,3,0,0,0,0,22,0,0,0,0,0,0,0,0,12,251,0,0,0,6,0,101,0,0,0,0,0,0,51,
17,8927,אשדוד,70,241,64,0,692,517,2,515,22,0,0,1,0,0,18,0,0,0,0,0,0,0,0,60,221,0,0,0,0,0,153,0,0,0,0,0,0,40,
17,8933,אשדוד,70,247,48,0,582,372,0,372,14,2,0,1,0,0,10,0,0,0,0,0,0,0,0,42,188,1,0,0,1,0,69,0,1,0,0,0,0,43,
17,8934,אשדוד,70,248,6,0,647,176,0,176,3,7,1,1,0,0,0,0,0,0,0,1,0,0,0,34,76,0,0,0,3,0,21,0,0,0,0,0,0,29,
17,8936,אשדוד,70,250,21,0,534,216,5,211,1,4,0,0,0,0,2,0,0,0,0,0,0,0,1,52,98,0,0,0,1,0,23,0,0,0,0,0,1,28,
17,8942,אשדוד,70,260,87,0,746,563,1,562,19,2,0,0,0,0,24,0,0,0,0,0,0,0,0,24,304,1,0,0,2,0,137,0,0,0,0,0,0,49,
17,8946,אשדוד,70,266,80,0,499,359,0,359,5,2,0,0,0,0,10,0,0,0,0,0,0,0,0,42,178,0,0,0,1,0,83,0,0,0,0,0,0,38,
17,8950,אשדוד,70,274,56,0,684,450,3,447,2,5,0,1,0,0,10,0,0,0,0,0,0,0,0,216,116,0,0,0,3,0,67,0,1,1,0,0,0,25,
17,8953,אשדוד,70,277,87,0,760,548,1,547,11,0,0,0,0,0,28,0,0,0,0,0,0,0,0,21,304,0,0,0,0,0,124,0,0,0,0,0,0,59,
17,8963,אשדוד,70,287,92,0,663,498,2,496,6,8,0,3,0,0,13,0,0,0,0,0,0,0,0,83,223,0,0,0,1,0,111,0,0,0,0,0,0,48,
17,8972,אשדוד,70,296,54,0,601,525,1,524,0,235,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,268,
17,8981,אשדוד,70,955,92,0,791,604,4,600,9,2,0,0,0,0,24,0,0,0,0,0,0,0,0,95,265,0,0,0,1,0,154,0,0,0,0,0,0,50,
17,8510,אשקלון,7100,11,22,0,707,473,4,469,3,7,0,0,0,0,6,0,0,0,0,0,0,0,0,245,144,0,0,0,4,0,47,0,0,0,0,0,0,13,
17,8525,אשקלון,7100,26,26,0,536,256,2,254,4,7,1,0,0,0,3,0,0,0,0,2,0,0,0,52,122,0,0,0,2,0,11,0,0,0,0,0,1,49,
17,8529,אשקלון,7100,30,2,0,475,248,1,247,6,6,0,0,0,0,3,0,0,0,0,0,0,0,0,40,123,0,0,0,3,0,33,0,0,0,0,0,0,33,
17,8531,אשקלון,7100,32,2,0,499,274,0,274,4,9,3,0,0,0,2,0,0,0,0,0,0,0,0,57,112,0,0,0,2,0,33,0,0,0,0,0,0,52,
17,8537,אשקלון,7100,38,25,0,592,266,2,264,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,67,131,0,0,0,0,0,20,0,0,0,0,0,0,37,
17,8540,אשקלון,7100,41,30,0,566,390,0,390,10,4,0,0,0,0,30,0,0,0,0,0,0,0,0,27,206,1,0,0,2,0,72,0,0,0,0,0,0,38,
17,8548,אשקלון,7100,49,32,0,664,253,0,253,5,4,4,0,0,0,4,1,0,0,0,1,0,0,0,77,112,0,0,0,0,0,40,0,0,0,0,0,0,5,
17,8552,אשקלון,7100,53,37,0,646,291,3,288,9,2,0,0,0,0,23,0,0,0,0,0,0,0,0,25,144,0,0,0,2,0,61,0,0,0,0,0,0,22,
17,8554,אשקלון,7100,55,9,0,536,297,3,294,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,49,161,0,0,0,2,0,31,0,0,0,0,0,0,38,
17,8556,אשקלון,7100,57,44,1,675,445,1,444,27,5,0,0,0,0,21,0,0,0,0,0,0,0,0,35,199,0,0,0,0,0,134,0,0,0,0,0,0,23,
17,8565,אשקלון,7100,67,1,0,620,358,1,357,5,8,0,0,0,0,8,0,0,0,0,0,1,0,0,88,186,0,0,0,1,0,15,0,0,1,0,1,0,43,
17,8568,אשקלון,7100,71,44,0,631,357,2,355,22,4,0,1,0,0,16,0,0,0,0,0,0,0,0,25,165,0,0,0,1,0,95,0,0,0,0,0,0,26,
17,8576,אשקלון,7100,79,34,0,657,457,0,457,21,9,1,0,0,0,27,0,0,0,0,0,0,0,0,32,217,0,0,0,1,0,101,0,0,0,0,0,0,48,
17,8591,אשקלון,7100,93,20,0,474,268,3,265,6,2,0,0,0,0,6,0,0,0,0,0,0,0,0,115,87,0,1,0,0,0,44,0,0,0,0,0,0,4,
17,8599,אשקלון,7100,101,35,0,528,379,2,377,12,4,0,1,0,0,30,0,0,0,0,0,0,0,0,23,188,0,0,0,5,0,81,0,0,0,0,0,0,33,
17,8600,אשקלון,7100,102,80,0,563,348,1,347,17,6,0,0,0,0,17,0,0,0,0,0,0,0,0,42,171,0,1,0,1,0,65,0,0,0,0,0,0,27,
17,8603,אשקלון,7100,105,48,0,783,417,2,415,12,5,1,0,0,0,7,0,0,0,0,0,0,0,0,168,149,0,1,1,1,0,59,0,0,0,0,0,0,11,
17,8608,אשקלון,7100,110,4,0,449,263,3,260,4,2,0,0,0,0,2,0,0,0,0,0,0,0,1,109,99,0,0,0,0,0,26,1,0,1,0,0,0,15,
17,8616,אשקלון,7100,118,34,0,700,452,2,450,5,8,0,0,0,0,32,0,0,0,0,0,0,0,0,57,222,0,0,0,1,0,76,0,0,0,0,0,0,49,
17,8637,אשקלון,7100,140,22,0,571,305,4,301,5,1,0,0,0,0,6,0,0,0,0,0,1,0,0,105,104,0,0,0,0,0,63,0,0,0,0,0,0,16,
17,8638,אשקלון,7100,141,8,0,437,207,5,202,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,98,0,1,0,2,0,25,0,2,0,1,0,0,23,
17,8660,אשקלון,7100,163,22,0,717,535,3,532,8,5,0,0,0,0,20,0,0,0,0,0,0,0,0,96,259,0,0,0,7,0,94,0,0,0,0,0,0,43,
18,9473,באר שבע,9000,15,15,0,463,212,3,209,5,2,9,0,0,0,3,1,1,0,0,0,0,0,0,41,95,0,0,0,2,0,22,0,0,0,1,0,0,27,
18,9478,באר שבע,9000,26,34,0,427,220,7,213,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,17,133,0,0,0,0,1,19,0,0,0,1,1,0,34,
18,9481,באר שבע,9000,29,34,0,478,203,0,203,1,1,5,1,1,0,2,0,0,0,0,0,0,0,0,16,129,0,0,0,1,0,13,0,0,0,0,1,0,32,
18,9487,באר שבע,9000,175,10,0,555,341,4,337,5,4,0,1,0,0,2,1,0,0,0,0,0,0,0,76,152,0,0,0,4,0,53,0,0,0,1,0,0,38,
18,9489,באר שבע,9000,177,99,0,600,438,0,438,10,1,3,0,0,0,26,0,0,0,0,0,0,0,0,30,250,0,0,0,2,0,82,0,0,1,0,0,0,33,
18,9495,באר שבע,9000,200,112,0,558,364,1,363,11,8,2,2,0,0,27,0,0,0,0,0,0,0,0,71,172,0,0,0,0,0,51,0,0,0,0,0,0,19,
18,9505,באר שבע,9000,210,32,0,448,309,0,309,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,53,172,0,0,0,2,0,36,0,0,0,0,0,0,31,
18,9558,באר שבע,9000,7.1,41,0,673,314,5,309,11,3,9,0,0,0,4,0,0,0,0,0,0,0,0,26,171,0,0,0,3,0,36,0,0,0,0,0,0,46,
18,9588,באר שבע,9000,65,20,0,594,247,5,242,4,6,1,0,0,0,5,0,0,0,0,0,0,0,1,38,120,0,0,0,5,0,29,0,0,0,0,0,0,33,
18,9608,באר שבע,9000,113,45,0,574,245,2,243,8,3,2,0,0,0,11,0,0,0,0,0,0,0,0,46,102,1,0,0,0,0,55,0,0,0,0,0,0,15,
18,9617,באר שבע,9000,130.5,36,0,660,277,7,270,2,4,1,0,0,0,2,0,0,0,0,0,0,1,0,92,118,0,0,0,1,0,27,0,0,0,0,0,0,22,
18,9621,באר שבע,9000,143.4,119,0,588,353,3,350,4,9,2,0,0,0,7,0,0,0,0,0,0,1,1,67,148,2,0,0,0,0,40,0,0,1,0,0,0,68,
18,9633,באר שבע,9000,168,5,0,542,273,3,270,10,8,0,0,0,0,2,2,0,0,0,0,0,0,0,59,122,0,0,0,0,0,44,0,0,0,0,0,0,23,
18,9638,באר שבע,9000,174,71,0,668,344,6,338,6,1,1,0,0,0,3,0,0,0,0,0,0,0,0,106,153,0,0,0,3,0,32,0,0,0,0,0,1,32,
18,9671,באר שבע,9000,126,37,0,537,198,0,198,46,8,5,3,0,0,6,0,0,0,0,0,0,0,0,7,61,0,0,0,2,0,51,0,0,0,0,0,0,9,
18,9672,באר שבע,9000,127,115,0,582,322,3,319,30,7,4,1,0,0,14,0,0,0,0,0,0,0,0,7,155,0,0,0,0,0,75,0,0,0,0,0,0,26,
18,9678,באר שבע,9000,136,60,0,515,290,1,289,2,4,0,1,0,0,7,0,0,0,0,0,0,0,0,96,146,1,0,1,1,0,20,1,0,0,0,0,1,8,
18,9679,באר שבע,9000,137,58,0,314,164,2,162,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,53,74,0,0,0,0,0,20,0,0,0,0,1,1,4,
18,9702,באר שבע,9000,198,56,0,523,395,12,383,19,4,0,0,0,0,29,0,0,0,0,0,0,0,0,17,184,0,0,0,6,0,106,0,0,0,0,0,0,18,
18,9706,באר שבע,9000,235.1,100,0,617,403,1,402,12,0,0,1,0,0,7,0,0,0,0,0,0,0,0,38,231,0,0,0,0,0,74,0,0,0,0,0,0,39,
2,1053,בית הערבה,3645,1,2,0,175,142,0,142,5,0,0,0,0,0,28,0,0,0,0,0,0,0,0,10,55,0,0,0,0,0,41,0,0,0,0,0,0,3,
10,4512,בית ינאי,200,1,1,0,297,192,0,192,31,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,138,0,0,0,0,0,0,0,
13,6500,בית רבן,848,1,1,0,331,248,0,248,0,13,0,0,0,0,122,0,0,0,0,0,0,0,0,0,77,0,0,0,6,0,1,0,0,0,0,0,0,29,
10,4513,ביתן אהרן,252,1,3,0,213,77,0,77,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,50,0,0,0,0,0,0,1,
10,4520,גבעת שפירא,1077,1,1,0,215,172,1,171,13,1,5,0,0,0,8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,126,0,0,0,0,0,0,2,
13,6150,גיבתון,196,1,1,0,265,217,1,216,41,2,0,2,0,0,4,0,0,0,0,0,0,0,0,6,33,0,0,0,0,0,126,0,1,0,0,0,0,1,
2,1054,גלגל,3606,1,1,0,155,91,1,90,10,1,1,0,0,0,5,0,0,0,0,0,0,0,0,2,37,0,0,0,1,0,32,0,0,0,0,0,0,1,
2,934,גפן,39,1,1,0,266,224,0,224,4,2,0,0,0,0,7,0,0,0,0,0,0,0,0,2,148,0,0,0,4,0,19,0,0,0,0,0,0,38,
11,5219,גת רימון,128,1,1,0,202,148,0,148,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,36,0,0,0,1,0,80,0,0,0,0,0,0,3,
3,1129,דובב,1067,1,1,0,361,250,0,250,2,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,197,0,0,0,5,0,17,0,0,0,0,0,0,20,
18,9242,דימונה,2200,14,4,0,450,241,2,239,9,3,0,0,0,0,7,0,0,0,0,0,0,0,0,7,136,0,0,0,1,0,25,0,0,0,0,1,0,50,
18,9243,דימונה,2200,15,6,0,508,238,1,237,0,8,0,0,0,0,2,0,0,0,0,0,0,0,1,31,142,0,0,0,0,0,28,0,0,1,0,0,0,24,
18,9246,דימונה,2200,19,13,0,590,364,6,358,8,0,1,0,0,0,15,0,0,0,0,0,0,0,0,17,234,0,0,0,1,0,40,0,0,1,0,0,0,41,
18,9247,דימונה,2200,20,5,0,350,194,1,193,2,5,1,1,0,0,6,0,0,0,0,0,0,0,0,14,111,1,0,0,1,0,16,0,0,0,0,1,0,34,
18,9260,דימונה,2200,34,6,0,372,212,3,209,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,24,121,0,0,0,2,0,32,0,0,0,0,0,0,24,
2,1055,ורד יריחו,3639,1,1,0,238,189,2,187,10,1,0,0,0,0,12,0,0,0,0,0,0,0,0,5,105,0,0,0,2,0,47,1,0,0,0,0,0,4,
10,4524,חבצלת השרון,235,1,1,0,344,224,0,224,24,0,0,1,0,0,5,0,0,0,0,0,0,0,0,5,47,0,0,0,1,0,124,0,0,0,0,0,0,17,
16,7950,חולון,6600,68,83,0,519,300,9,291,14,2,0,0,0,0,8,0,0,0,0,0,1,0,0,26,137,2,0,0,4,0,64,0,0,0,0,0,0,33,
16,7955,חולון,6600,77,22,0,543,360,0,360,11,4,0,0,0,0,7,0,0,0,0,0,0,0,0,8,171,0,0,0,3,0,81,0,0,0,0,0,0,75,
16,7956,חולון,6600,78,20,0,749,483,1,482,13,14,0,0,0,0,10,0,0,0,0,0,0,0,0,22,176,0,0,0,9,0,52,1,0,0,0,0,1,184,
16,7960,חולון,6600,82,20,0,536,274,0,274,5,1,0,0,0,0,6,0,0,0,0,0,0,0,0,46,111,0,0,0,0,0,44,0,0,0,0,0,0,61,
16,7993,חולון,6600,226,20,0,700,470,4,466,9,6,0,0,0,0,8,0,0,0,0,0,0,0,0,9,187,0,0,0,0,0,28,0,0,0,0,0,0,219,
16,8042,חולון,6600,194,85,0,500,309,4,305,16,3,1,0,0,0,7,0,0,0,0,0,0,0,0,15,107,0,0,0,0,0,106,0,0,0,0,0,0,50,
16,8050,חולון,6600,228.1,91,0,530,265,0,265,13,3,0,0,0,0,1,1,0,0,0,0,0,0,1,21,141,0,0,0,2,0,51,0,0,0,0,1,0,30,
16,8111,חולון,6600,257.1,90,0,567,372,0,372,23,4,0,0,0,0,12,0,0,0,0,0,0,0,0,15,147,1,0,0,0,0,148,0,0,0,0,0,0,22,
16,8114,חולון,6600,257.4,90,0,565,392,0,392,25,2,0,0,0,0,5,0,0,0,0,0,0,0,1,23,147,2,0,0,1,0,171,0,0,0,0,0,0,15,
16,8118,חולון,6600,8,42,0,756,485,1,484,11,9,0,0,0,0,14,0,0,0,0,0,0,0,0,15,235,0,0,0,1,0,96,0,0,0,0,0,0,103,
16,8155,חולון,6600,207,80,0,511,346,1,345,25,1,0,1,0,0,11,0,0,0,0,0,0,0,0,20,130,0,0,0,0,0,124,0,0,0,1,0,0,32,
13,6459,חפץ חיים,363,1,1,0,335,286,0,286,1,12,0,0,0,0,166,0,0,0,0,0,0,0,0,3,86,0,0,0,4,0,6,0,0,0,0,0,0,8,
18,9862,יהל,1158,1,1,0,217,121,1,120,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,5,64,0,0,0,0,0,0,0,
2,1056,ייטב,3607,1,1,0,205,160,1,159,2,5,0,3,0,0,64,0,0,0,0,0,0,0,0,8,71,2,0,0,1,0,2,0,0,0,0,0,0,1,
13,6463,יסודות,440,1,1,0,317,290,0,290,0,274,0,0,0,0,5,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,5,
10,4647,יעף,1044,1,1,0,171,140,1,139,23,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,76,0,1,0,0,0,0,2,
1,4,ירושלים,3000,423,261,0,440,296,0,296,17,0,1,0,0,0,12,0,0,0,0,0,0,0,0,26,156,0,0,0,1,0,49,0,0,0,0,0,0,34,
1,27,ירושלים,3000,742,483,0,447,58,0,58,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,31,ירושלים,3000,748,265,0,658,481,1,480,5,4,3,0,0,0,33,0,0,0,0,0,0,0,0,53,236,0,0,0,5,0,51,0,0,0,0,0,0,90,
1,40,ירושלים,3000,756,261,0,548,372,0,372,16,2,10,0,0,0,30,0,0,0,1,0,0,0,0,28,191,0,0,0,6,0,56,0,0,0,0,0,0,32,
1,48,ירושלים,3000,994,483,0,319,27,0,27,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,
1,51,ירושלים,3000,551,28,0,555,354,0,354,8,95,3,0,0,0,33,0,0,0,0,0,0,0,0,3,115,1,0,0,2,0,39,0,0,0,0,0,0,55,
1,58,ירושלים,3000,556,39,0,507,254,2,252,7,95,2,0,0,0,14,0,0,0,0,0,0,0,0,1,61,0,0,0,1,0,17,0,0,0,0,0,0,54,
1,60,ירושלים,3000,568,39,0,632,365,0,365,4,205,1,0,0,0,19,0,0,0,0,0,0,0,0,1,50,0,0,0,10,0,10,0,0,0,0,0,0,65,
1,92,ירושלים,3000,7,75,0,629,331,2,329,0,91,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,5,0,2,0,0,0,0,0,0,208,
1,98,ירושלים,3000,16,7,0,698,73,0,73,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,19,
1,99,ירושלים,3000,17,7,0,783,76,2,74,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,32,
1,113,ירושלים,3000,121,75,0,621,220,1,219,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,125,
1,120,ירושלים,3000,265,380,0,596,429,1,428,1,253,0,0,0,0,37,0,0,0,0,0,0,0,0,0,33,0,0,0,1,0,4,0,0,0,0,0,0,99,
1,121,ירושלים,3000,521.1,41,0,539,222,2,220,32,25,14,1,0,0,9,0,0,0,0,0,0,0,0,7,50,0,0,0,2,0,53,0,0,0,0,0,1,26,
1,122,ירושלים,3000,521.2,41,0,539,208,2,206,24,34,17,1,0,0,10,0,0,0,0,0,0,0,0,10,48,1,0,0,3,0,44,1,0,0,0,0,0,13,
1,130,ירושלים,3000,832,376,0,798,90,1,89,0,46,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,34,
1,139,ירושלים,3000,85,65,0,444,264,0,264,41,28,9,1,0,0,46,0,0,0,0,0,0,0,0,5,71,1,0,0,1,0,48,0,0,0,0,0,0,13,
1,161,ירושלים,3000,197,80,0,499,241,1,240,28,26,2,0,0,0,33,0,0,0,0,0,0,0,0,5,71,0,0,0,2,0,38,0,0,0,0,0,0,35,
1,169,ירושלים,3000,206,80,0,562,351,1,350,1,95,1,0,0,0,29,0,0,0,0,0,0,0,0,5,99,1,0,0,7,0,25,0,0,0,0,0,0,87,
1,176,ירושלים,3000,500,173,0,645,413,2,411,1,210,0,0,0,0,77,0,0,0,0,0,0,0,0,0,49,0,0,0,10,0,12,0,0,0,0,0,0,52,
1,181,ירושלים,3000,506,173,0,465,252,1,251,5,127,4,0,0,0,43,0,0,0,0,0,0,0,0,1,31,1,0,0,5,0,8,0,0,0,0,0,0,26,
1,182,ירושלים,3000,507,173,0,593,335,1,334,0,140,1,0,0,0,86,0,0,0,0,0,0,0,0,1,57,0,0,0,7,0,10,0,0,0,0,0,0,32,
1,193,ירושלים,3000,777,71,0,524,403,5,398,2,237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,4,0,0,0,0,0,0,134,
1,216,ירושלים,3000,706.1,124,0,546,388,0,388,16,28,0,2,0,0,77,0,0,0,0,0,0,0,0,4,132,0,0,0,5,0,42,0,0,0,0,0,1,81,
1,220,ירושלים,3000,708,276,0,547,402,1,401,4,115,1,0,0,0,17,0,0,0,0,0,0,0,0,3,77,1,0,0,2,0,13,0,0,0,0,0,0,168,
1,237,ירושלים,3000,786,129,0,640,449,3,446,1,233,0,0,0,0,5,0,0,0,0,0,0,0,0,1,19,0,0,0,6,0,1,1,0,0,0,0,0,179,
1,240,ירושלים,3000,789,205,0,593,426,1,425,10,65,0,0,0,0,100,0,0,0,0,0,0,1,0,2,114,0,0,0,2,0,67,1,0,0,0,1,0,62,
1,256,ירושלים,3000,66.1,214,0,692,487,5,482,1,452,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,2,0,0,0,0,0,0,19,
1,277,ירושלים,3000,246,372,0,674,468,1,467,0,336,0,0,0,0,5,0,0,0,0,0,0,0,0,1,35,0,0,0,1,0,2,0,0,0,0,0,0,87,
1,284,ירושלים,3000,275,11,0,513,310,1,309,59,5,2,0,0,0,28,0,0,0,0,0,0,0,0,13,66,0,0,0,1,0,126,0,0,0,0,0,1,8,
1,288,ירושלים,3000,3,18,0,690,412,3,409,0,226,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,166,
1,292,ירושלים,3000,9,59,0,720,386,4,382,1,146,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,0,1,0,1,0,2,0,0,0,0,0,0,207,
1,294,ירושלים,3000,19,5,0,629,482,0,482,1,118,0,0,0,0,3,0,0,0,0,0,0,0,0,1,37,0,0,0,4,0,4,0,0,0,0,0,0,314,
1,299,ירושלים,3000,34,392,0,560,390,6,384,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,3,0,2,0,0,0,0,0,0,180,
1,322,ירושלים,3000,250,57,0,653,533,0,533,1,293,1,0,0,0,63,0,0,0,0,0,0,0,0,1,25,0,0,0,3,0,1,0,0,0,0,0,0,145,
1,324,ירושלים,3000,269,43,0,653,499,2,497,2,141,0,0,0,0,158,0,0,0,0,0,0,0,0,1,66,0,0,0,17,0,9,0,0,0,0,0,1,102,
1,347,ירושלים,3000,217,93,0,453,304,3,301,3,162,0,1,0,0,40,0,0,0,0,0,0,0,0,1,30,0,0,0,7,0,2,0,0,0,0,0,2,53,
1,348,ירושלים,3000,218,93,0,524,351,3,348,0,224,0,0,0,0,34,0,0,0,0,0,0,0,0,1,24,0,0,0,2,0,3,0,0,0,0,0,0,60,
1,353,ירושלים,3000,258,82,0,733,530,3,527,2,313,0,0,0,0,50,0,0,0,0,0,0,0,0,0,64,0,0,0,7,0,2,0,0,0,0,0,0,89,
1,366,ירושלים,3000,274,12,0,706,437,4,433,105,5,13,0,0,0,27,0,0,0,0,0,0,0,0,10,86,0,0,0,0,0,183,0,0,0,0,0,0,4,
1,376,ירושלים,3000,304,13,0,540,378,1,377,39,2,3,0,0,0,24,0,0,0,0,0,0,0,0,8,135,0,0,0,0,0,144,0,0,0,1,0,0,21,
1,382,ירושלים,3000,285,55,0,746,601,7,594,1,317,0,0,0,0,26,0,0,0,0,0,0,0,0,2,40,0,0,0,5,0,2,0,0,0,0,0,0,201,
1,412,ירושלים,3000,429,488,0,541,330,1,329,24,19,6,0,0,0,88,0,0,0,0,0,0,0,0,1,102,0,0,0,3,0,77,0,0,0,0,0,0,9,
1,455,ירושלים,3000,366,8,0,519,313,0,313,13,3,0,0,0,0,18,0,0,0,0,0,0,0,0,12,183,0,0,0,1,0,29,0,0,0,1,0,0,53,
1,490,ירושלים,3000,334,31,0,445,283,2,281,15,19,3,0,0,0,17,0,0,0,0,0,0,0,0,56,113,0,0,1,2,0,42,0,0,0,0,0,0,13,
1,505,ירושלים,3000,361,135,0,683,496,0,496,27,3,1,0,0,0,18,0,0,0,0,0,0,0,0,8,240,0,0,0,0,0,180,0,0,1,0,1,0,17,
